episode,step,original_gravity,current_gravity,action,reward,domain_shift,cumulative_reward,epsilon,loss,predicted_suitability
4,178,-10.0,-9.521870613098145,[-0.19223273 -0.44719157  0.50833637 -0.3564276 ],-0.08145087957382202,0.47812938690185547,-10.157787383534014,0,0.01706918329000473,0.9998835325241089
4,179,-10.0,-9.314273834228516,[ 0.6002886   0.8226167   0.02629801 -0.14115594],-0.014066500589251518,0.6857261657714844,-10.171853884123266,0,0.010219583287835121,0.9999885559082031
4,180,-10.0,-9.496077537536621,[-0.81681037 -0.4526454   0.77329564 -0.5081113 ],-0.05383694916963577,0.5039224624633789,-10.225690833292902,0,0.006350755225867033,0.9997765421867371
4,181,-10.0,-10.135429382324219,[ 0.24237877 -0.00998521 -0.8112549   0.79873705],-0.08798918128013611,0.13542938232421875,-10.313680014573038,0,0.006977436598390341,0.9999507665634155
4,182,-10.0,-9.991371154785156,[-0.8644583   0.36140466  0.94399625  0.41874757],-0.00876704789698124,0.00862884521484375,-10.322447062470019,0,76.58321380615234,0.9996558427810669
4,183,-10.0,-9.061792373657227,[-0.34818256 -0.8531197   0.15947409  0.46703404],-0.008625596761703491,0.9382076263427734,-10.331072659231722,0,76.59574127197266,0.9996925592422485
4,184,-10.0,-10.342118263244629,[-0.28230792  0.30750296  0.13318282 -0.9317872 ],-0.05068556219339371,0.3421182632446289,-10.381758221425116,0,0.008085127919912338,0.9999510049819946
4,185,-10.0,-10.39408016204834,[ 0.8413889  -0.23998839 -0.24119611  0.6927118 ],-0.020455751568078995,0.39408016204833984,-10.402213972993195,0,76.59833526611328,0.9998169541358948
4,186,-10.0,-9.022119522094727,[-0.0314442  -0.09786242  0.27971342 -0.57645744],0.031002940610051155,0.9778804779052734,-10.371211032383144,0,76.59806823730469,0.9999444484710693
4,187,-10.0,-10.43174934387207,[0.05660139 0.33713704 0.0775534  0.41752228],0.044614579528570175,0.4317493438720703,-10.326596452854574,0,76.58222198486328,0.9999613761901855
4,188,-10.0,-9.859031677246094,[ 0.19707298  0.6828111   0.75834155 -0.8043216 ],0.0818609818816185,0.14096832275390625,-10.244735470972955,0,0.014341149479150772,0.9998241066932678
4,189,-10.0,-10.097975730895996,[-0.48281202 -0.8906877  -0.54221624  0.4418334 ],-0.020894363522529602,0.0979757308959961,-10.265629834495485,0,76.58932495117188,0.9991081357002258
4,190,-10.0,-9.080704689025879,[-0.8429095  -0.689761    0.5415366  -0.11134964],-0.03552477806806564,0.9192953109741211,-10.30115461256355,0,0.014916833490133286,0.9999779462814331
4,191,-10.0,-10.111997604370117,[-0.41975853  0.28796938  0.7738768  -0.92478913],-0.12121137976646423,0.11199760437011719,-10.422365992330015,0,76.58550262451172,0.9999645948410034
4,192,-10.0,-9.753933906555176,[ 0.3861887   0.33710146  0.7360242  -0.60725594],-0.15929412841796875,0.24606609344482422,-10.581660120747983,0,76.5889663696289,0.9995124340057373
4,193,-10.0,-10.442734718322754,[ 0.42558527 -0.79219776 -0.8867473   0.36159205],-0.14931294322013855,0.4427347183227539,-10.730973063968122,0,0.008455024100840092,0.9985623955726624
4,194,-10.0,-9.428525924682617,[-0.9547306  -0.9114018  -0.92609394 -0.06917898],-0.1563098281621933,0.5714740753173828,-10.887282892130315,0,76.59757232666016,0.9999194145202637
4,195,-10.0,-9.58231258392334,[ 0.5157389  0.9843984 -0.5467846  0.5847604],-0.1455449014902115,0.41768741607666016,-11.032827793620527,0,76.58280944824219,0.9994890689849854
4,196,-10.0,-10.064461708068848,[ 0.5904917   0.74448544 -0.371488   -0.7341499 ],-0.126943439245224,0.06446170806884766,-11.15977123286575,0,76.59815216064453,0.9985653758049011
4,197,-10.0,-10.474244117736816,[ 0.59340316  0.13492668 -0.17069215 -0.88271666],-0.05761808156967163,0.4742441177368164,-11.217389314435422,0,76.58946228027344,0.998954176902771
4,198,-10.0,-9.058456420898438,[-0.98688626 -0.36795306 -0.45708242 -0.04855274],-0.11300083249807358,0.9415435791015625,-11.330390146933496,0,0.018506716936826706,0.9995737671852112
4,199,-10.0,-9.063294410705566,[ 0.84722376 -0.16663103 -0.42423224  0.69049305],-0.09491512179374695,0.9367055892944336,-11.425305268727243,0,76.58079528808594,0.9996272325515747
4,200,-10.0,-9.762207984924316,[-0.38610026  0.83116806  0.7268237   0.27763838],-0.012576766312122345,0.2377920150756836,-11.437882035039365,0,76.60108947753906,0.9999730587005615
4,201,-10.0,-10.00387954711914,[ 0.4953504  -0.6853544   0.20574854 -0.34592542],0.03591172397136688,0.003879547119140625,-11.401970311067998,0,0.011052429676055908,0.9996594190597534
4,202,-10.0,-10.157709121704102,[-0.02264389 -0.5492291   0.8039154  -0.17693244],-0.02598598413169384,0.15770912170410156,-11.427956295199692,0,76.5846939086914,0.9999215602874756
4,203,-10.0,-9.877991676330566,[-0.04653189  0.4428055  -0.75560635  0.0061301 ],-0.05574926733970642,0.1220083236694336,-11.483705562539399,0,76.59032440185547,0.9999498128890991
4,204,-10.0,-9.52829647064209,[ 0.6262953   0.35468373 -0.35669854  0.42133078],-0.05012386292219162,0.47170352935791016,-11.53382942546159,0,76.5868911743164,0.9999467134475708
4,205,-10.0,-9.460579872131348,[ 0.8688792   0.78955245  0.48446956 -0.46779767],0.019331147894263268,0.5394201278686523,-11.514498277567327,0,76.58948516845703,0.9996519088745117
4,206,-10.0,-10.02099895477295,[-0.25502518  0.11683584 -0.23790221 -0.08850627],0.0015600980259478092,0.02099895477294922,-11.51293817954138,0,153.1639862060547,0.9998898506164551
4,207,-10.0,-9.716019630432129,[ 0.58705187 -0.79211974  0.9459932   0.40923813],0.03835637494921684,0.2839803695678711,-11.474581804592162,0,0.010983970016241074,0.9995848536491394
4,208,-10.0,-9.335768699645996,[ 0.7294557   0.5633601  -0.13563257  0.8850223 ],0.046693556010723114,0.6642313003540039,-11.42788824858144,0,0.017802851274609566,0.9999790191650391
4,209,-10.0,-9.886405944824219,[-0.49382755 -0.9075031  -0.80624354 -0.5985268 ],-0.07330895215272903,0.11359405517578125,-11.501197200734168,0,0.007676501292735338,0.9992806315422058
4,210,-10.0,-10.074891090393066,[ 0.07816108 -0.5527949   0.67064166 -0.98132265],-0.1700185239315033,0.0748910903930664,-11.671215724665672,0,0.006343497429043055,0.9999822378158569
4,211,-10.0,-9.694781303405762,[ 0.49180186  0.93801564 -0.46563357  0.24763101],-0.16356877982616425,0.3052186965942383,-11.834784504491836,0,76.58348083496094,0.9999862909317017
4,212,-10.0,-10.007038116455078,[ 0.42955926 -0.34608516 -0.13374686  0.46881768],-0.12194614112377167,0.007038116455078125,-11.956730645615608,0,0.010705722495913506,0.9999165534973145
4,213,-10.0,-9.142022132873535,[-0.7376996  -0.71262807 -0.24918735 -0.5431819 ],-0.22807511687278748,0.8579778671264648,-12.184805762488395,0,0.011077946983277798,0.9999775886535645
4,214,-10.0,-9.177577018737793,[-0.38602722 -0.6998686  -0.8067279   0.83196807],-0.3091238737106323,0.822422981262207,-12.493929636199027,0,76.59989929199219,0.9999924898147583
4,215,-10.0,-9.056848526000977,[-0.30821317  0.13193251  0.09439753 -0.0992849 ],-0.2393558919429779,0.9431514739990234,-12.733285528142005,0,76.58322143554688,0.9999881982803345
4,216,-10.0,-10.271044731140137,[ 0.49564117 -0.3368471   0.7849549  -0.86393356],-0.13362951576709747,0.2710447311401367,-12.866915043909103,0,0.010311889462172985,0.9997571110725403
4,217,-10.0,-9.954206466674805,[ 0.14977919 -0.32189485 -0.2721993  -0.3898042 ],-0.010771777480840683,0.04579353332519531,-12.877686821389943,0,0.008978494442999363,0.999951958656311
4,218,-10.0,-9.876598358154297,[ 0.2071726  -0.53118414 -0.4113876  -0.4290108 ],-0.029916396364569664,0.12340164184570312,-12.907603217754513,0,0.011959589086472988,0.9998739957809448
4,219,-10.0,-9.028403282165527,[-0.9864091  -0.25676298 -0.9022053   0.7487524 ],-0.10650132596492767,0.9715967178344727,-13.01410454371944,0,0.00713900662958622,0.9998216032981873
4,220,-10.0,-9.824633598327637,[0.44364527 0.19061421 0.48775667 0.80218816],-0.008941148407757282,0.17536640167236328,-13.023045692127198,0,0.00746734905987978,0.9998577833175659
4,221,-10.0,-10.418225288391113,[ 0.38818112  0.18151264 -0.75148153 -0.1908347 ],-0.01158696599304676,0.4182252883911133,-13.034632658120245,0,0.009586025029420853,0.9999361038208008
4,222,-10.0,-9.668452262878418,[ 0.1579025   0.20568873  0.9215557  -0.58899933],0.045242004096508026,0.33154773712158203,-12.989390654023737,0,0.010313677601516247,0.9999548196792603
4,223,-10.0,-9.004131317138672,[ 0.32630265 -0.48714173 -0.16447751  0.94390094],0.048811838030815125,0.9958686828613281,-12.940578815992922,0,76.59101104736328,0.9999526739120483
4,224,-10.0,-10.281675338745117,[-0.33784515 -0.27595368 -0.1208631  -0.9186644 ],0.0207514725625515,0.2816753387451172,-12.91982734343037,0,0.01952521502971649,0.9999759197235107
4,225,-10.0,-9.991877555847168,[-0.20285952  0.2379702   0.15615997  0.74682546],0.02755693905055523,0.008122444152832031,-12.892270404379815,0,0.017101464793086052,0.999977707862854
4,226,-10.0,-10.052002906799316,[ 0.28237313  0.11391189  0.28129432 -0.90476644],0.07280325889587402,0.052002906799316406,-12.81946714548394,0,0.01239296980202198,0.9999115467071533
4,227,-10.0,-9.579859733581543,[ 0.9922427  -0.6965892  -0.16310623 -0.40949705],0.09011472761631012,0.42014026641845703,-12.72935241786763,0,0.007243906147778034,0.9998261332511902
4,228,-10.0,-9.056535720825195,[ 0.15443379  0.11912204 -0.29577136  0.94725895],0.0956362634897232,0.9434642791748047,-12.633716154377908,0,0.01010909304022789,0.9999480247497559
4,229,-10.0,-9.5535306930542,[ 0.5025433   0.77968276 -0.08917961  0.19881217],0.10546357929706573,0.4464693069458008,-12.528252575080842,0,76.58930969238281,0.9999150037765503
4,230,-10.0,-9.850764274597168,[-0.17309345 -0.39148965  0.05094114 -0.61806536],0.05031807720661163,0.14923572540283203,-12.47793449787423,0,0.008133111521601677,0.9996082186698914
4,231,-10.0,-10.103878021240234,[-0.57179654  0.02157484 -0.9722959  -0.10902578],-0.05138790234923363,0.10387802124023438,-12.529322400223464,0,0.015583573840558529,0.9999620914459229
4,232,-10.0,-9.367270469665527,[ 0.99340135  0.64536595 -0.8330789   0.31178063],-0.06899383664131165,0.6327295303344727,-12.598316236864775,0,76.59674835205078,0.9999712705612183
4,233,-10.0,-9.48096752166748,[-0.5492141  -0.7640883  -0.30264547  0.35433364],-0.117604561150074,0.5190324783325195,-12.71592079801485,0,0.009319204837083817,0.999765932559967
4,234,-10.0,-9.013225555419922,[ 0.10152912 -0.9120747   0.71350855 -0.04480995],-0.04652418941259384,0.9867744445800781,-12.762444987427443,0,0.005838289856910706,0.999981164932251
4,235,-10.0,-10.272119522094727,[ 0.7135525  -0.62469196 -0.8325335   0.03193932],-0.04842451959848404,0.27211952209472656,-12.810869507025927,0,76.58885192871094,0.9999970197677612
4,236,-10.0,-9.546956062316895,[-0.09091067 -0.9722112  -0.9212908  -0.8127343 ],-0.07150235772132874,0.45304393768310547,-12.882371864747256,0,0.015410605818033218,0.9999856948852539
4,237,-10.0,-9.452878952026367,[-0.918645   -0.64852184  0.15107231 -0.04649476],-0.025579465553164482,0.5471210479736328,-12.90795133030042,0,76.57996368408203,0.999931812286377
4,238,-10.0,-10.049521446228027,[ 0.9595395  -0.85852575  0.7348313   0.15703957],0.08167468011379242,0.049521446228027344,-12.826276650186628,0,0.01530447881668806,0.9999268054962158
4,239,-10.0,-9.059470176696777,[ 0.7529511  -0.88857275 -0.80169296  0.72618943],0.05142126977443695,0.9405298233032227,-12.774855380412191,0,76.58175659179688,0.9999761581420898
4,240,-10.0,-10.04337215423584,[ 0.14076805  0.1169876  -0.97397465  0.2845056 ],0.03860487416386604,0.043372154235839844,-12.736250506248325,0,0.007617980241775513,0.9998286962509155
4,241,-10.0,-9.097718238830566,[ 0.69532895  0.9922524  -0.13409042 -0.37718192],-0.027309680357575417,0.9022817611694336,-12.7635601866059,0,0.009241506457328796,0.9999358654022217
4,242,-10.0,-10.076994895935059,[-0.19045936 -0.5439498  -0.5478028  -0.13271278],-0.06772541999816895,0.0769948959350586,-12.83128560660407,0,153.16221618652344,0.9998482465744019
4,243,-10.0,-10.393636703491211,[ 0.36907902  0.32147458  0.54498035 -0.5663706 ],-0.12811483442783356,0.39363670349121094,-12.959400441031903,0,76.58367156982422,0.9999517202377319
4,244,-10.0,-9.46076488494873,[ 0.45741275  0.5905076   0.12362573 -0.06865862],-0.09015170484781265,0.5392351150512695,-13.049552145879716,0,0.007802275475114584,0.9998714923858643
4,245,-10.0,-9.88054084777832,[-0.68360025 -0.9070943  -0.07233571  0.30860415],-0.1730508804321289,0.11945915222167969,-13.222603026311845,0,0.012777537107467651,0.9999005794525146
4,246,-10.0,-10.430464744567871,[-0.57490736 -0.2001008  -0.00472423  0.9098079 ],-0.20910361409187317,0.4304647445678711,-13.431706640403718,0,0.008516493253409863,0.9999841451644897
4,247,-10.0,-10.022247314453125,[0.75489026 0.74809927 0.9932011  0.5469066 ],-0.07362671941518784,0.022247314453125,-13.505333359818906,0,0.00873398594558239,0.9999585151672363
4,248,-10.0,-9.591049194335938,[-0.59388024  0.6797747  -0.6675035   0.77817416],-0.04388260841369629,0.4089508056640625,-13.549215968232602,0,76.58320617675781,0.9995730519294739
4,249,-10.0,-9.97671127319336,[-0.32284042 -0.42411068  0.212446   -0.8787769 ],-0.04451005905866623,0.023288726806640625,-13.593726027291268,0,0.007543658837676048,0.9991497993469238
4,250,-10.0,-9.771252632141113,[ 0.8141763  -0.23785861  0.57996637  0.42109486],0.05577204376459122,0.22874736785888672,-13.537953983526677,0,0.005518390331417322,0.9999600648880005
4,251,-10.0,-9.620652198791504,[ 0.40829626  0.06525233 -0.06664898  0.29079586],0.1165602058172226,0.3793478012084961,-13.421393777709454,0,0.007607817649841309,0.9999258518218994
4,252,-10.0,-9.451569557189941,[ 0.38315442 -0.5283636   0.5076164   0.87323433],0.058636873960494995,0.5484304428100586,-13.36275690374896,0,0.01136891357600689,0.9998903274536133
4,253,-10.0,-9.78534984588623,[ 0.6301953   0.46121934  0.6434219  -0.9860902 ],-0.04423487186431885,0.21465015411376953,-13.406991775613278,0,76.5826416015625,0.9999557733535767
4,254,-10.0,-10.409997940063477,[-0.6503519  -0.3160416   0.46703628  0.9567466 ],-0.0742846131324768,0.40999794006347656,-13.481276388745755,0,0.005520553328096867,0.9999270439147949
4,255,-10.0,-9.06764030456543,[ 0.4657557  -0.04201413  0.8421036  -0.24460173],-0.061199866235256195,0.9323596954345703,-13.542476254981011,0,76.5842056274414,0.9998573064804077
4,256,-10.0,-9.658027648925781,[ 0.28338125 -0.99699104 -0.6412809  -0.41032246],-0.12780925631523132,0.34197235107421875,-13.670285511296242,0,0.01414528675377369,0.999956488609314
4,257,-10.0,-9.88524341583252,[-0.2260204  -0.08035899  0.5934375  -0.44030884],-0.18561725318431854,0.11475658416748047,-13.855902764480561,0,76.58452606201172,0.9996199607849121
4,258,-10.0,-10.343546867370605,[-0.8346768   0.04274025  0.962304   -0.19848305],-0.26839175820350647,0.34354686737060547,-14.124294522684067,0,76.57991790771484,0.9999679327011108
4,259,-10.0,-10.202136039733887,[-0.48561785  0.552683    0.23116708 -0.98490334],-0.2802084982395172,0.20213603973388672,-14.404503020923585,0,76.5852279663086,0.999862551689148
4,260,-10.0,-10.487321853637695,[ 0.9724102  -0.02216293 -0.39195627  0.3301541 ],-0.04530459642410278,0.4873218536376953,-14.449807617347687,0,76.58114624023438,0.9998437166213989
4,261,-10.0,-9.765144348144531,[-0.42887843 -0.07291213  0.30364215 -0.75623596],-0.05100102350115776,0.23485565185546875,-14.500808640848845,0,0.008690633811056614,0.999862790107727
4,262,-10.0,-10.31945514678955,[-0.06555375  0.47041148  0.92103606 -0.95722103],-0.08841373026371002,0.3194551467895508,-14.589222371112555,0,0.02122209407389164,0.9998433589935303
4,263,-10.0,-9.751579284667969,[0.6649584  0.878292   0.97163564 0.8756633 ],-0.01690436527132988,0.24842071533203125,-14.606126736383885,0,0.018507637083530426,0.9999151229858398
4,264,-10.0,-9.446892738342285,[-0.74149716  0.77204037 -0.69427574 -0.2789673 ],-0.055623672902584076,0.5531072616577148,-14.66175040928647,0,76.57965087890625,0.9999406337738037
4,265,-10.0,-9.638589859008789,[-0.27767614 -0.4404292  -0.2903915   0.08600313],-0.06450031697750092,0.36141014099121094,-14.72625072626397,0,0.01139342412352562,0.9996272325515747
4,266,-10.0,-9.938653945922852,[-0.84296596 -0.25426066  0.16643776 -0.73150116],-0.08993572741746902,0.06134605407714844,-14.81618645368144,0,0.00691680982708931,0.9998817443847656
4,267,-10.0,-9.297575950622559,[-0.51402414 -0.37444183 -0.8509323   0.6153816 ],-0.12619006633758545,0.7024240493774414,-14.942376520019025,0,0.007697648834437132,0.9999790191650391
4,268,-10.0,-9.306784629821777,[-0.47320506 -0.17879798 -0.18917426 -0.39052874],-0.10189095884561539,0.6932153701782227,-15.04426747886464,0,0.0061092860996723175,0.9999895095825195
4,269,-10.0,-9.250977516174316,[-0.7445239   0.78711873  0.3627897  -0.46621707],-0.02619798108935356,0.7490224838256836,-15.070465459953994,0,76.58848571777344,0.9999918937683105
4,270,-10.0,-9.488625526428223,[-0.81513816 -0.75301    -0.4471272  -0.90191305],-0.1903713196516037,0.5113744735717773,-15.260836779605597,0,76.58122253417969,0.9999725818634033
4,271,-10.0,-9.020646095275879,[-0.70970625 -0.04994091  0.8719588  -0.13186203],-0.10218024998903275,0.9793539047241211,-15.36301702959463,0,0.007800918072462082,0.9999821186065674
4,272,-10.0,-9.5001220703125,[ 0.4182809   0.14061014  0.95248836 -0.6435776 ],-0.12460610270500183,0.4998779296875,-15.487623132299632,0,0.006147265434265137,0.9999916553497314
4,273,-10.0,-9.090394020080566,[ 0.47821018 -0.29918662  0.9824242  -0.29437652],-0.10971169173717499,0.9096059799194336,-15.597334824036807,0,229.73880004882812,0.9999878406524658
4,274,-10.0,-10.470917701721191,[ 0.9575664   0.7207429   0.19547331 -0.94510406],-0.16367535293102264,0.4709177017211914,-15.76101017696783,0,0.006276528816670179,0.9999923706054688
4,275,-10.0,-9.288578033447266,[-0.6289359 -0.8869764  0.5849235 -0.8520978],-0.22895710170269012,0.7114219665527344,-15.98996727867052,0,76.58547973632812,0.999819815158844
4,276,-10.0,-9.784662246704102,[ 0.5729189  -0.9440963  -0.4895875  -0.40483323],-0.18239910900592804,0.21533775329589844,-16.172366387676448,0,0.008688345551490784,0.9999923706054688
4,277,-10.0,-9.116422653198242,[0.12921298 0.12412249 0.7748019  0.27475488],-0.10176228731870651,0.8835773468017578,-16.274128674995154,0,0.008069721050560474,0.9999600648880005
4,278,-10.0,-10.324422836303711,[-0.6770759  -0.9460104   0.523965    0.07113759],-0.15032653510570526,0.32442283630371094,-16.42445521010086,0,0.005876010283827782,0.9999610185623169
4,279,-10.0,-10.355679512023926,[ 0.1572583  -0.1717899   0.17963018 -0.18873724],-0.06002266705036163,0.3556795120239258,-16.48447787715122,0,0.00702703557908535,0.999970555305481
4,280,-10.0,-9.973396301269531,[-0.10861519  0.18547927 -0.01531098 -0.8817932 ],-0.08570259809494019,0.02660369873046875,-16.57018047524616,0,0.005704798270016909,0.9998753070831299
4,281,-10.0,-9.798654556274414,[ 0.9535794   0.7102753  -0.24182874  0.09304968],-0.06142338737845421,0.20134544372558594,-16.631603862624615,0,0.01769702509045601,0.9998134970664978
4,282,-10.0,-9.046832084655762,[ 0.86574864 -0.20406932  0.8895454  -0.9390274 ],0.050062984228134155,0.9531679153442383,-16.58154087839648,0,76.60009765625,0.9997636675834656
4,283,-10.0,-10.393139839172363,[ 0.49159905  0.5940132  -0.6123298  -0.67426646],-0.025485888123512268,0.3931398391723633,-16.607026766519994,0,0.006103104911744595,0.9998875856399536
4,284,-10.0,-9.337366104125977,[ 0.18215658 -0.04061658  0.1730852  -0.7354578 ],-0.07636954635381699,0.6626338958740234,-16.68339631287381,0,76.58111572265625,0.9999123811721802
4,285,-10.0,-9.970094680786133,[-0.44452587 -0.8606553  -0.78400654  0.43275535],-0.22272451221942902,0.029905319213867188,-16.90612082509324,0,0.006109139882028103,0.9999169111251831
4,286,-10.0,-10.075587272644043,[-0.94719607  0.07930064 -0.40267402  0.7369946 ],-0.26506713032722473,0.07558727264404297,-17.171187955420464,0,76.58992767333984,0.9999830722808838
4,287,-10.0,-9.526755332946777,[0.09007776 0.9950955  0.12215178 0.12419563],-0.1264272928237915,0.47324466705322266,-17.297615248244256,0,76.58208465576172,0.9999818801879883
4,288,-10.0,-10.403471946716309,[-0.3297866  -0.49535012 -0.14526065 -0.5456493 ],-0.16586242616176605,0.4034719467163086,-17.463477674406022,0,0.010793972760438919,0.9995619654655457
4,289,-10.0,-9.081199645996094,[-0.858248   -0.14989753 -0.7871658   0.44624162],-0.20706111192703247,0.9188003540039062,-17.670538786333054,0,0.009478108026087284,0.9998562335968018
4,290,-10.0,-9.982686042785645,[-0.40321195 -0.01927668 -0.60883343  0.36165303],-0.20474383234977722,0.01731395721435547,-17.87528261868283,0,76.59178161621094,0.9999885559082031
4,291,-10.0,-9.52187728881836,[ 0.66165227 -0.5591864  -0.9843827  -0.4981914 ],-0.2779707610607147,0.4781227111816406,-18.153253379743546,0,76.58216094970703,0.9999911785125732
4,292,-10.0,-9.157734870910645,[ 0.2552726  -0.37836635  0.6724123   0.70547837],-0.1858752965927124,0.8422651290893555,-18.33912867633626,0,0.008117553777992725,0.9999909400939941
4,293,-10.0,-9.026702880859375,[-0.25651887 -0.269331   -0.96687484  0.09935749],-0.20839393138885498,0.973297119140625,-18.547522607725114,0,0.018769770860671997,0.9999942779541016
4,294,-10.0,-9.356094360351562,[-0.6914588 -0.7746409 -0.8933237 -0.6414324],-0.2620478570461273,0.6439056396484375,-18.80957046477124,0,0.015626288950443268,0.9999794960021973
4,295,-10.0,-9.434613227844238,[-0.68813837 -0.9290192   0.9648649   0.316609  ],-0.20423276722431183,0.5653867721557617,-19.013803231995553,0,76.5873031616211,0.9999656677246094
4,296,-10.0,-9.777220726013184,[-0.22601186 -0.875029   -0.9055094   0.6099049 ],-0.22313500940799713,0.2227792739868164,-19.23693824140355,0,0.007137123495340347,0.9999760389328003
4,297,-10.0,-10.214369773864746,[-0.15444039 -0.7834795  -0.6659317   0.36038905],-0.2217380553483963,0.2143697738647461,-19.458676296751946,0,0.006346466019749641,0.9998663663864136
4,298,-10.0,-9.543973922729492,[-0.14553171 -0.80638343 -0.21598068 -0.91048837],-0.20844517648220062,0.4560260772705078,-19.667121473234147,0,0.005578502081334591,0.9998705387115479
4,299,-10.0,-9.736538887023926,[-0.45794776  0.0061594  -0.08504143  0.53726923],-0.17604367434978485,0.2634611129760742,-19.84316514758393,0,0.007952353917062283,0.9999735355377197
4,300,-10.0,-9.06588077545166,[-0.6795393   0.02008847 -0.71694595 -0.6212608 ],-0.21174472570419312,0.9341192245483398,-20.054909873288125,0,153.16065979003906,0.9999604225158691
4,301,-10.0,-9.462324142456055,[-0.1802028  -0.70827484  0.12465505 -0.08953636],-0.17659500241279602,0.5376758575439453,-20.23150487570092,0,0.005841666832566261,0.9999836683273315
4,302,-10.0,-9.26905345916748,[ 0.8841933   0.3399898  -0.79371554  0.21421371],-0.22038444876670837,0.7309465408325195,-20.45188932446763,0,153.16209411621094,0.9999780654907227
4,303,-10.0,-9.632536888122559,[-0.1593415   0.00126395  0.3116111  -0.6285638 ],-0.14346358180046082,0.3674631118774414,-20.59535290626809,0,0.005919791758060455,0.9998810291290283
4,304,-10.0,-10.333189010620117,[-0.280931   -0.0392404   0.22956593 -0.4288857 ],-0.12275024503469467,0.3331890106201172,-20.718103151302785,0,76.5851058959961,0.9996892213821411
4,305,-10.0,-9.783355712890625,[ 0.00554691 -0.44290778  0.14477971 -0.3154212 ],-0.12708818912506104,0.216644287109375,-20.845191340427846,0,0.006611620541661978,0.9998977184295654
4,306,-10.0,-10.380260467529297,[ 0.6783219  0.3718256  0.6322556 -0.6915079],-0.08797132223844528,0.3802604675292969,-20.93316266266629,0,0.011433002538979053,0.9998937845230103
4,307,-10.0,-10.363430976867676,[-0.6296127   0.08518956 -0.87720346  0.07611704],-0.1964891105890274,0.3634309768676758,-21.12965177325532,0,0.016443654894828796,0.9998550415039062
4,308,-10.0,-10.096465110778809,[-0.328006   -0.35109136 -0.54029363 -0.9906265 ],-0.23969683051109314,0.0964651107788086,-21.36934860376641,0,0.018455173820257187,0.9996947050094604
4,309,-10.0,-9.998740196228027,[ 0.3741467   0.50556237 -0.32343316 -0.06039276],-0.19783134758472443,0.0012598037719726562,-21.567179951351136,0,0.006841439753770828,0.9998561143875122
4,310,-10.0,-9.358786582946777,[ 0.59476453  0.29493546 -0.9540436  -0.43205503],-0.27295273542404175,0.6412134170532227,-21.840132686775178,0,0.008801644667983055,0.9998898506164551
4,311,-10.0,-9.401747703552246,[ 0.90878963  0.7663093  -0.3495641   0.8212678 ],-0.24088363349437714,0.5982522964477539,-22.081016320269555,0,76.58255767822266,0.9999536275863647
4,312,-10.0,-10.255810737609863,[-0.04164984 -0.59586257 -0.4571012  -0.5180362 ],-0.24026378989219666,0.2558107376098633,-22.32128011016175,0,76.581787109375,0.9999182224273682
4,313,-10.0,-9.493053436279297,[-0.8888491  -0.12572777  0.8091658   0.05151493],-0.207754448056221,0.5069465637207031,-22.529034558217973,0,0.010319549590349197,0.9999717473983765
4,314,-10.0,-9.106803894042969,[ 0.09091295 -0.5460008  -0.90719837 -0.74838394],-0.283049076795578,0.8931961059570312,-22.81208363501355,0,76.57917022705078,0.9999958276748657
4,315,-10.0,-10.0180082321167,[-0.56974864  0.74678683  0.9766572  -0.9644675 ],-0.18893761932849884,0.01800823211669922,-23.00102125434205,0,76.58495330810547,0.9999215602874756
4,316,-10.0,-10.4586763381958,[-0.11338009 -0.2616054   0.07292712  0.23304564],-0.1419379711151123,0.4586763381958008,-23.14295922545716,0,76.58100128173828,0.9999445676803589
4,317,-10.0,-10.313958168029785,[-0.20800048 -0.6322719   0.1705485  -0.9334065 ],-0.18386399745941162,0.31395816802978516,-23.326823222916573,0,76.59809112548828,0.9996974468231201
4,318,-10.0,-9.525922775268555,[ 0.78795534  0.2888216  -0.8109115   0.10274997],-0.21651045978069305,0.4740772247314453,-23.543333682697266,0,76.57878875732422,0.9999704360961914
4,319,-10.0,-10.047532081604004,[-0.74205136 -0.7623583  -0.4689022   0.5258166 ],-0.2992554306983948,0.047532081604003906,-23.84258911339566,0,0.006541414186358452,0.9998505115509033
4,320,-10.0,-10.463536262512207,[ 0.39644188  0.11770427 -0.48954678  0.03573753],-0.23876340687274933,0.46353626251220703,-24.08135252026841,0,0.007972664199769497,0.9999513626098633
4,321,-10.0,-10.064035415649414,[ 0.85950196 -0.62936157  0.4684148   0.7443658 ],-0.1892572045326233,0.06403541564941406,-24.270609724801034,0,0.006035271566361189,0.9997922778129578
4,322,-10.0,-9.299527168273926,[ 0.33891243 -0.5926087  -0.741668    0.03006598],-0.16792796552181244,0.7004728317260742,-24.438537690322846,0,0.006975134368985891,0.9999479055404663
4,323,-10.0,-9.236698150634766,[-0.73938364  0.6514      0.04728906 -0.4171526 ],-0.2064300775527954,0.7633018493652344,-24.64496776787564,0,76.58872985839844,0.9999566078186035
4,324,-10.0,-9.37160587310791,[ 0.13625346 -0.47872522  0.16894041 -0.53575516],-0.13948479294776917,0.6283941268920898,-24.78445256082341,0,76.58658599853516,0.9995800852775574
4,325,-10.0,-9.653164863586426,[-0.5618959   0.03701216  0.67083156  0.28954154],-0.08417319506406784,0.3468351364135742,-24.86862575588748,0,76.58822631835938,0.99994957447052
